"","by_group","Taxa","Env","value","coef","stderr","Pvalue","name","AdjPvalue","N","N.not.zero","Significance","Method"
"926","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Rhizobiaceae.g__Oricola.s__.ASV_1268","season","September",0.570385742040299,0.549178506252411,0.310264332164733,"seasonSeptember",0.419493459903074,24,22,"","maaslin2"
"927","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Aurantiacibacter.s__.ASV_5042","season","September",-0.246832020108566,0.237909484127356,0.310770662953178,"seasonSeptember",0.419724778875274,24,3,"","maaslin2"
"928","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomicrobium.s__.ASV_5269","season","September",-1.31267995849682,1.26911602435778,0.312220297862906,"seasonSeptember",0.420322379488557,24,15,"","maaslin2"
"929","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Marinoscillum.s__.ASV_7754","season","September",-0.69627895002883,0.672272019778229,0.311588374826058,"seasonSeptember",0.420322379488557,24,7,"","maaslin2"
"930","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__.s__.ASV_13781","season","September",-0.382200046765946,0.369469042919948,0.312160277310239,"seasonSeptember",0.420322379488557,24,3,"","maaslin2"
"931","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_14570","season","September",0.268525860597526,0.260962741172594,0.314669175650595,"seasonSeptember",0.423164133098329,24,5,"","maaslin2"
"932","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Phormidesmiales.f__Nodosilineaceae.g__.s__.ASV_119","season","September",-0.583047872617685,0.567550536117303,0.315439867295782,"seasonSeptember",0.423745401131244,24,6,"","maaslin2"
"933","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Alteromonadaceae.g__Aestuariibacter.s__.ASV_8460","season","September",-0.526192680200258,0.513177730145693,0.316335554781583,"seasonSeptember",0.42403866658088,24,3,"","maaslin2"
"934","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_14795","season","September",0.653840866903556,0.637534124843149,0.316235794018885,"seasonSeptember",0.42403866658088,24,10,"","maaslin2"
"935","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gramella.s__.ASV_6794","season","September",-0.617258704869801,0.604887985334108,0.318605666568258,"seasonSeptember",0.426624913950224,24,9,"","maaslin2"
"936","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__.s__.ASV_7123","season","September",0.57079168061412,0.560340586157838,0.319440666935471,"seasonSeptember",0.426830005339605,24,21,"","maaslin2"
"937","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Cellvibrionaceae.g__.s__.ASV_3286","season","September",-0.525878614383018,0.516159532753951,0.319357892095952,"seasonSeptember",0.426830005339605,24,5,"","maaslin2"
"938","All","k__Bacteria.p__Actinomycetota.c__Rubrobacteria.o__Rubrobacterales.f__Rubrobacteriaceae.g__Rubrobacter.s__.ASV_11767","season","September",0.244357458456667,0.240855817731728,0.321354456838167,"seasonSeptember",0.428929402943908,24,3,"","maaslin2"
"939","All","k__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__Ilumatobacter.s__.ASV_14205","season","September",-0.610772061362405,0.603474301057688,0.322496105129007,"seasonSeptember",0.429537365554806,24,14,"","maaslin2"
"940","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae.g__Rivularia_PCC.7116.s__.ASV_2166","season","September",-0.279700370428779,0.276330298630164,0.322448009050887,"seasonSeptember",0.429537365554806,24,3,"","maaslin2"
"941","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Limibaculum.s__.ASV_7555","season","September",0.261381676814869,0.258483796995991,0.322908487382193,"seasonSeptember",0.429629570884703,24,4,"","maaslin2"
"942","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_15801","season","September",0.336852331900548,0.334734079984389,0.325198573983523,"seasonSeptember",0.432217212980223,24,4,"","maaslin2"
"943","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Candidatus_Thiobios.s__.ASV_1550","season","September",-0.563455894271127,0.560797335276714,0.325945534547284,"seasonSeptember",0.432750593057476,24,10,"","maaslin2"
"944","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Chroococcidiopsis_PCC.6712.s__.ASV_3072","season","September",-0.338509049936456,0.337442992553672,0.326690842153689,"seasonSeptember",0.433280650822478,24,5,"","maaslin2"
"945","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Robiginitalea.s__.ASV_15498","season","September",-0.72863956444506,0.730093135128875,0.329126208991823,"seasonSeptember",0.435455324900696,24,12,"","maaslin2"
"946","All","k__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__.s__.ASV_3608","season","September",-0.55568624391516,0.557086411212573,0.329373955815463,"seasonSeptember",0.435455324900696,24,4,"","maaslin2"
"947","All","k__Bacteria.p__Gemmatimonadota.c__Longimicrobiia.o__Longimicrobiales.f__Longimicrobiaceae.g__.s__.ASV_5599","season","September",0.2885914100505,0.289292179598845,0.329330785311566,"seasonSeptember",0.435455324900696,24,3,"","maaslin2"
"948","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__.s__.ASV_5403","season","September",0.490939652664659,0.494426724306496,0.331532031976827,"seasonSeptember",0.437846101302729,24,6,"","maaslin2"
"949","All","k__Bacteria.p__Myxococcota.c__Polyangiia.o__Polyangiales.f__Sandaracinaceae.g__.s__.ASV_11195","season","September",-0.490537749256917,0.494998988614109,0.332466790504642,"seasonSeptember",0.438617936471877,24,5,"","maaslin2"
"950","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Nitrincolaceae.g__Marinobacterium.s__.ASV_14523","season","September",-0.441694000481334,0.44652905861386,0.33333430182599,"seasonSeptember",0.438837587682587,24,6,"","maaslin2"
"951","All","k__Bacteria.p__Acidobacteriota.c__Thermoanaerobaculia.o__Thermoanaerobaculales.f__Thermoanaerobaculaceae.g__Subgroup_10.s__.ASV_9297","season","September",-0.584013604353688,0.589982892861728,0.332994674035477,"seasonSeptember",0.438837587682587,24,7,"","maaslin2"
"952","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__.s__.ASV_13366","season","September",-0.875437099148763,0.888043978513972,0.334947881355222,"seasonSeptember",0.440083379662747,24,16,"","maaslin2"
"953","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Vibrio.s__.ASV_2698","season","September",0.421135013767959,0.427231892263065,0.334983594903033,"seasonSeptember",0.440083379662747,24,4,"","maaslin2"
"954","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Aurantiacibacter.s__.ASV_13089","season","September",-0.251379044449649,0.255374359638382,0.335643565289553,"seasonSeptember",0.440488200987967,24,4,"","maaslin2"
"955","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas.s__.ASV_15651","season","September",-0.330399763660197,0.336042936520916,0.336195591598796,"seasonSeptember",0.440750660399678,24,6,"","maaslin2"
"956","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_15308","season","September",0.863303647253879,0.879686603462243,0.337077093195681,"seasonSeptember",0.441444059289741,24,6,"","maaslin2"
"957","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_3694","season","September",-0.225587629458937,0.23030813247049,0.337980568992687,"seasonSeptember",0.442164756926692,24,5,"","maaslin2"
"958","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Pleurocapsa_PCC.7319.s__.ASV_14705","season","September",-0.526077172847419,0.539011760312137,0.3396736467098,"seasonSeptember",0.443452977769207,24,9,"","maaslin2"
"959","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__.f__Neomegalonemataceae.g__Acuticoccus.s__.ASV_4438","season","September",0.232651334003093,0.238359170237681,0.339649185035584,"seasonSeptember",0.443452977769207,24,3,"","maaslin2"
"960","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Euryhalocaulis.s__.ASV_12273","season","September",-0.641581601492323,0.660833815768345,0.342168526338353,"seasonSeptember",0.446244786432935,24,10,"","maaslin2"
"961","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubricoccus.s__.ASV_10120","season","September",-0.375554008213209,0.39264842746158,0.349231166885731,"seasonSeptember",0.454981707534793,24,6,"","maaslin2"
"962","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_2738","season","September",0.407108802012425,0.426467303911353,0.350148674856824,"seasonSeptember",0.455702849189962,24,6,"","maaslin2"
"963","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Marinobacteraceae.g__Marinobacter.s__.ASV_13782","season","September",0.446937382871265,0.469897431806517,0.351867545049617,"seasonSeptember",0.456989799172324,24,8,"","maaslin2"
"964","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Devosiaceae.g__.s__.ASV_11111","season","September",0.431045675828745,0.453084549860697,0.35175838403899,"seasonSeptember",0.456989799172324,24,6,"","maaslin2"
"965","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas.s__.ASV_6474","season","September",0.563961593631033,0.594124992755598,0.352815154531955,"seasonSeptember",0.45774567199379,24,6,"","maaslin2"
"966","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubricoccus.s__.ASV_12641","season","September",0.43239759961708,0.456713106149558,0.354045073381594,"seasonSeptember",0.458865871504923,24,6,"","maaslin2"
"967","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas.s__.ASV_1480","season","September",-0.606983587629744,0.645804238677838,0.357481025386955,"seasonSeptember",0.46283996254857,24,11,"","maaslin2"
"968","All","k__Bacteria.p__Gemmatimonadota.c__Longimicrobiia.o__Longimicrobiales.f__Longimicrobiaceae.g__.s__.ASV_10767","season","September",0.283203141371431,0.301635673225235,0.357981130179345,"seasonSeptember",0.463008651843533,24,5,"","maaslin2"
"969","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Silicimonas.s__.ASV_15668","season","September",-0.551510673683457,0.590788856396301,0.360687129174957,"seasonSeptember",0.465825803289625,24,10,"","maaslin2"
"970","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__.s__.ASV_1950","season","September",-0.355779648560597,0.381293002580407,0.360903377948032,"seasonSeptember",0.465825803289625,24,8,"","maaslin2"
"971","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__.s__.ASV_2255","season","September",0.710056877514261,0.76356540436699,0.362503342269145,"seasonSeptember",0.466928173375483,24,18,"","maaslin2"
"972","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas.s__.ASV_14216","season","September",-0.757235978661215,0.813985246385505,0.362321393835642,"seasonSeptember",0.466928173375483,24,12,"","maaslin2"
"973","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__Rubritaleaceae.g__Haloferula.s__.ASV_13415","season","September",0.560850959482065,0.610520286048885,0.368244358286376,"seasonSeptember",0.473835494937865,24,5,"","maaslin2"
"974","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.g__Pelagibius.s__.ASV_3338","season","September",-0.307567434173499,0.337843499172721,0.372487025436887,"seasonSeptember",0.478311544458443,24,4,"","maaslin2"
"975","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Mesohalobacter.s__.ASV_1762","season","September",-0.648556106023548,0.711956644704568,0.37219603087692,"seasonSeptember",0.478311544458443,24,8,"","maaslin2"
"976","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Aurantiacibacter.s__.ASV_12729","season","September",-0.433430229264234,0.477603106766516,0.37397030429609,"seasonSeptember",0.479233184215665,24,8,"","maaslin2"
"977","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__.s__.ASV_6128","season","September",-0.305081167289817,0.336041111657458,0.373785649275753,"seasonSeptember",0.479233184215665,24,3,"","maaslin2"
"978","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Fulvivirga.s__.ASV_488","season","September",0.530207066673145,0.586126256011478,0.375479766990564,"seasonSeptember",0.480675529930661,24,9,"","maaslin2"
"979","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__Euzebya.s__.ASV_2264","season","September",-0.370624398602491,0.410796632474594,0.376718052208608,"seasonSeptember",0.48176813214012,24,7,"","maaslin2"
"980","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_14091","season","September",-1.03325613212656,1.16381820135568,0.384243704573955,"seasonSeptember",0.490890936863868,24,22,"","maaslin2"
"981","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__.s__.ASV_9163","season","September",0.358221524389545,0.408449313781628,0.38994821454896,"seasonSeptember",0.4976709119422,24,5,"","maaslin2"
"982","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Microcystaceae.g__Synechocystis_BDHKU.20401.s__.ASV_1439","season","September",0.417715037401439,0.480526873843147,0.394076278808113,"seasonSeptember",0.502427190496698,24,5,"","maaslin2"
"983","All","k__Bacteria.p__Deinococcota.c__Deinococci.o__Deinococcales.f__Trueperaceae.g__Truepera.s__.ASV_110","season","September",0.553613372252624,0.638735485052587,0.395443136177402,"seasonSeptember",0.503145128550922,24,17,"","maaslin2"
"984","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Paraspirulinaceae.g__ESFC.1.s__.ASV_1387","season","September",0.348964213813247,0.402350187798549,0.395131552539485,"seasonSeptember",0.503145128550922,24,3,"","maaslin2"
"985","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Hahellaceae.g__Hahella.s__.ASV_139","season","September",0.515255317744068,0.595305258592429,0.396088029240563,"seasonSeptember",0.503454022953487,24,4,"","maaslin2"
"986","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__.s__.ASV_8144","season","September",0.316135103522812,0.368802425701573,0.400579525140123,"seasonSeptember",0.508646618129243,24,4,"","maaslin2"
"987","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Aurantiacibacter.s__.ASV_726","season","September",-0.328913388433074,0.384978809778381,0.402109382542023,"seasonSeptember",0.509555614314385,24,5,"","maaslin2"
"988","All","k__Bacteria.p__Nitrospirota.c__Nitrospiria.o__Nitrospirales.f__Nitrospiraceae.g__Nitrospira.s__.ASV_10748","season","September",-0.174706713644051,0.204326887328462,0.401747525118668,"seasonSeptember",0.509555614314385,24,3,"","maaslin2"
"989","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_11632","season","September",0.25143670971868,0.294950518061329,0.403138202698083,"seasonSeptember",0.509850195727444,24,4,"","maaslin2"
"990","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Microcystaceae.g__Synechocystis_BDHKU.20401.s__.ASV_733","season","September",0.320211898977323,0.375642681889007,0.40315630492825,"seasonSeptember",0.509850195727444,24,3,"","maaslin2"
"991","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__.s__.ASV_3368","season","September",0.482518272282958,0.572937163438235,0.408747619858807,"seasonSeptember",0.516399616612741,24,5,"","maaslin2"
"992","All","k__Bacteria.p__Acidobacteriota.c__Thermoanaerobaculia.o__Thermoanaerobaculales.f__Thermoanaerobaculaceae.g__Subgroup_10.s__.ASV_15757","season","September",-0.670877034874064,0.80445375277131,0.41327090693521,"seasonSeptember",0.521587878510971,24,15,"","maaslin2"
"993","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Phormidesmis_ANT.LACV5.1.s__.ASV_2907","season","September",-0.426242645422768,0.514123211959746,0.415971442389547,"seasonSeptember",0.524467518501222,24,4,"","maaslin2"
"994","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Vibrio.s__.ASV_4336","season","September",0.36930053131445,0.451592240413488,0.422255051776711,"seasonSeptember",0.531854451533644,24,5,"","maaslin2"
"995","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Myxosarcina_GI1.s__.ASV_3786","season","September",-0.578618057182502,0.710422095919686,0.424104398035583,"seasonSeptember",0.533646941045779,24,11,"","maaslin2"
"996","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_10153","season","September",-0.432501736865428,0.533375570744257,0.426122263169418,"seasonSeptember",0.535329319839529,24,9,"","maaslin2"
"997","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae.g__Rivularia_PCC.7116.s__.ASV_10615","season","September",-0.403631595304342,0.497962331949728,0.426296590958475,"seasonSeptember",0.535329319839529,24,5,"","maaslin2"
"998","All","k__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__Ilumatobacter.s__.ASV_249","season","September",0.358611363423973,0.445224515337239,0.429173418823864,"seasonSeptember",0.538401924215909,24,18,"","maaslin2"
"999","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_4316","season","September",0.70295748159464,0.874044834885447,0.429853671980357,"seasonSeptember",0.538715512832239,24,8,"","maaslin2"
"1000","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_4172","season","September",0.306701793685924,0.382273312436839,0.430955578010553,"seasonSeptember",0.539556383669212,24,7,"","maaslin2"
"1001","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Actibacterium.s__.ASV_137","season","September",-0.385654873551057,0.481252630851835,0.431495858323193,"seasonSeptember",0.539693121499139,24,11,"","maaslin2"
"1002","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__.s__.ASV_4625","season","September",0.557818360431231,0.702004688065483,0.43533042953624,"seasonSeptember",0.54340348731742,24,8,"","maaslin2"
"1003","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Myxosarcina_GI1.s__.ASV_12810","season","September",0.349890579549558,0.440063684950707,0.43505527037898,"seasonSeptember",0.54340348731742,24,7,"","maaslin2"
"1004","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomicrobium.s__.ASV_1202","season","September",-0.467432219259163,0.591959823172362,0.438169320564409,"seasonSeptember",0.545595312336119,24,6,"","maaslin2"
"1005","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Phaeodactylibacter.s__.ASV_15113","season","September",-0.404518988843542,0.511607034024916,0.437570095916398,"seasonSeptember",0.545595312336119,24,7,"","maaslin2"
"1006","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_10373","season","September",0.334631663940186,0.423990720168856,0.438393677484134,"seasonSeptember",0.545595312336119,24,5,"","maaslin2"
"1007","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Cryomorphaceae.g__Owenweeksia.s__.ASV_3656","season","September",0.356503727745735,0.457194934472876,0.443838804222336,"seasonSeptember",0.55130038349813,24,7,"","maaslin2"
"1008","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Microcystaceae.g__Cyanothece_ATCC_51142_.UCYN.C..s__.ASV_6579","season","September",-0.284093891022869,0.364349529510437,0.443858455723734,"seasonSeptember",0.55130038349813,24,6,"","maaslin2"
"1009","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_4914","season","September",0.273555547456268,0.352755184216928,0.446310885195386,"seasonSeptember",0.553797054771678,24,5,"","maaslin2"
"1010","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__.s__.ASV_3062","season","September",-0.277106908183434,0.359346876923705,0.448827270903533,"seasonSeptember",0.556058664977784,24,7,"","maaslin2"
"1011","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Vibrio.s__.ASV_10629","season","September",0.48028477099966,0.623975016346058,0.449653483710624,"seasonSeptember",0.556058664977784,24,7,"","maaslin2"
"1012","All","k__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Aggregatilineales.f__A4b.g__.s__.ASV_14457","season","September",-0.398591522698806,0.518138188028091,0.44991008596046,"seasonSeptember",0.556058664977784,24,7,"","maaslin2"
"1013","All","k__Bacteria.p__Acidobacteriota.c__Thermoanaerobaculia.o__Thermoanaerobaculales.f__Thermoanaerobaculaceae.g__Subgroup_10.s__.ASV_4632","season","September",-0.253749863507854,0.329461956911607,0.449376455970174,"seasonSeptember",0.556058664977784,24,7,"","maaslin2"
"1014","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_14979","season","September",-0.413987007100606,0.538872745378411,0.450509206126128,"seasonSeptember",0.556250025709973,24,10,"","maaslin2"
"1015","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_6356","season","September",0.260223940608363,0.343603177723793,0.456882544067191,"seasonSeptember",0.563563492780416,24,7,"","maaslin2"
"1016","All","k__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Caldilineales.f__Caldilineaceae.g__.s__.ASV_6388","season","September",0.188816545918235,0.249575825458901,0.4573455002138,"seasonSeptember",0.563579297507557,24,3,"","maaslin2"
"1017","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas.s__.ASV_4541","season","September",0.18206336680612,0.240934594501073,0.457871209386271,"seasonSeptember",0.563672324632853,24,3,"","maaslin2"
"1018","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Pleurocapsa_PCC.7319.s__.ASV_13765","season","September",0.316763329866395,0.419747423509784,0.45846043670634,"seasonSeptember",0.5638432875799,24,4,"","maaslin2"
"1019","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__.s__.ASV_2729","season","September",0.468273812933383,0.621812035303064,0.459385815286325,"seasonSeptember",0.564022328985204,24,9,"","maaslin2"
"1020","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__.s__.ASV_4793","season","September",0.287410986635147,0.381752023170233,0.459507009237147,"seasonSeptember",0.564022328985204,24,4,"","maaslin2"
"1021","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_4964","season","September",0.353204235585077,0.471380611167024,0.461615505225725,"seasonSeptember",0.565746198261294,24,8,"","maaslin2"
"1022","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__.s__.ASV_11687","season","September",0.232976291824486,0.311066748264028,0.461815187398597,"seasonSeptember",0.565746198261294,24,6,"","maaslin2"
"1023","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas.s__.ASV_745","season","September",-0.526215541634572,0.711018671227357,0.467072513044904,"seasonSeptember",0.571627357118495,24,9,"","maaslin2"
"1024","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_13236","season","September",0.456194948937855,0.619131806472542,0.469011157955532,"seasonSeptember",0.573439423594069,24,23,"","maaslin2"
"1025","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Croceibacterium.s__.ASV_7944","season","September",0.277590087057019,0.377479067043963,0.469876637385946,"seasonSeptember",0.573937121958248,24,6,"","maaslin2"
"1026","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_2127","season","September",0.16334781391034,0.222509662640407,0.470630666453619,"seasonSeptember",0.574048587114749,24,3,"","maaslin2"
"1027","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_3279","season","September",-0.245401504728272,0.334475754291212,0.470884903328152,"seasonSeptember",0.574048587114749,24,4,"","maaslin2"
"1028","All","k__Bacteria.p__Acidobacteriota.c__Thermoanaerobaculia.o__Thermoanaerobaculales.f__Thermoanaerobaculaceae.g__Subgroup_10.s__.ASV_642","season","September",-0.393102130083068,0.53975550698068,0.474113430893133,"seasonSeptember",0.577175809803713,24,10,"","maaslin2"
