"","Method","Taxa","Factors","R2","Estimate","Std.Error","P.unadj","Significance"
"465","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","site",NA,NA,NA,0.438022711153288,"ns"
"466","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","(Intercept)",NA,-5.20375316946458,0.571563771536909,8.67334318946132e-20,"***"
"467","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","seasonSeptember",NA,0.901506141046563,0.439687336272259,0.0403317943133569,"*"
"468","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","siteEsteroZacatecas",NA,-0.336948742954678,0.434471809658766,0.438022711153288,"ns"
"469","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","Model","Ferrari's R2: 0.336555312189789",NA,NA,NA,NA
"470","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","season",NA,NA,NA,0.00734591581796277,"**"
"471","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","site",NA,NA,NA,6.77619477072845e-06,"***"
"472","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","(Intercept)",NA,-5.05283089257711,0.391330610111356,3.85548291337704e-38,"***"
"473","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","seasonSeptember",NA,1.12982568389772,0.421460081650914,0.00734591581796277,"**"
"474","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","siteEsteroZacatecas",NA,-2.33129206856877,0.517995849347058,6.77619477072845e-06,"***"
"475","glmm_beta formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","Model","Ferrari's R2: 0.63203726410997",NA,NA,NA,NA
"476","glmm_beta formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","season",NA,NA,NA,0.0950115590321734,"ns"
"477","glmm_beta formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","site",NA,NA,NA,3.46191296566586e-06,"***"
"478","glmm_beta formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","(Intercept)",NA,-5.46674362293485,0.226867403892533,2.71048588046643e-128,"***"
"479","glmm_beta formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","seasonSeptember",NA,-0.340880460708793,0.204176986212629,0.0950115590321731,"ns"
"480","glmm_beta formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","siteEsteroZacatecas",NA,1.04382639796496,0.224898628588722,3.46191296566586e-06,"***"
"481","glmm_beta formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","Model","Ferrari's R2: 0.173511769092333",NA,NA,NA,NA
"482","glmm_beta formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","season",NA,NA,NA,2.21051296275737e-13,"***"
"483","glmm_beta formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","site",NA,NA,NA,1.98725172977075e-08,"***"
"484","glmm_beta formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","(Intercept)",NA,-3.91258058513849,0.124703882003175,4.44236368683332e-216,"***"
"485","glmm_beta formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","seasonSeptember",NA,-2.25227846562816,0.307042124571619,2.21051296275738e-13,"***"
"486","glmm_beta formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","siteEsteroZacatecas",NA,-1.37881689297671,0.245642350229931,1.98725172977075e-08,"***"
"487","glmm_beta formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","Model","Ferrari's R2: 0.370542151760552",NA,NA,NA,NA
"488","glmm_beta formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","season",NA,NA,NA,1.52409060630089e-05,"***"
"489","glmm_beta formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","site",NA,NA,NA,0.0144479859965913,"*"
"490","glmm_beta formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","(Intercept)",NA,-4.22577277837851,0.200886211771028,3.09478671212711e-98,"***"
"491","glmm_beta formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","seasonSeptember",NA,-1.39488943029931,0.322504548337014,1.52409060630089e-05,"***"
"492","glmm_beta formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","siteEsteroZacatecas",NA,-0.705241778339984,0.288333011260714,0.0144479859965913,"*"
"493","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","Model","Ferrari's R2: 0.344874815993585",NA,NA,NA,NA
"494","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","season",NA,NA,NA,1.12334491655244e-08,"***"
"495","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","site",NA,NA,NA,2.95994228060446e-05,"***"
"496","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","(Intercept)",NA,-3.87739948950764,0.245440051866304,3.22443159223492e-56,"***"
"497","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","seasonSeptember",NA,-2.45743129602842,0.430300208987805,1.12334491655244e-08,"***"
"498","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","siteEsteroZacatecas",NA,-1.62954917266719,0.390168518985923,2.95994228060446e-05,"***"
"499","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","Model","Ferrari's R2: 0.569387156559839",NA,NA,NA,NA
"500","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","season",NA,NA,NA,0.00650740245694962,"**"
"501","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","site",NA,NA,NA,7.38861484562791e-06,"***"
"502","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","(Intercept)",NA,-6.04997877481521,0.579595893232612,1.65803668813785e-25,"***"
"503","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","seasonSeptember",NA,-1.14573609403582,0.421063259905369,0.00650740245694963,"**"
"504","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","siteEsteroZacatecas",NA,1.94454047002417,0.433838596861116,7.38861484562792e-06,"***"
"505","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","Model","Ferrari's R2: 0.156828010070306",NA,NA,NA,NA
"506","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","season",NA,NA,NA,0.0310452367212229,"*"
"507","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","site",NA,NA,NA,4.24182981336984e-06,"***"
"508","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","(Intercept)",NA,-6.26914480301536,0.447835888909667,1.58625650381155e-44,"***"
"509","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","seasonSeptember",NA,-0.850247005540401,0.394273129009941,0.0310452367212228,"*"
"510","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","siteEsteroZacatecas",NA,2.04118455759684,0.443816111142761,4.24182981336983e-06,"***"
"511","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","Model","Ferrari's R2: 0.778405688448974",NA,NA,NA,NA
"512","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","season",NA,NA,NA,0.0128280004808233,"*"
"513","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","site",NA,NA,NA,9.28979937623804e-07,"***"
"514","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","(Intercept)",NA,-6.89125287372139,0.603039034973533,3.04615535097266e-30,"***"
"515","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","seasonSeptember",NA,-1.28407324752156,0.516001054554262,0.0128280004808233,"*"
"516","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","siteEsteroZacatecas",NA,2.68092379836186,0.546445346390419,9.28979937623804e-07,"***"
"517","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","Model","Ferrari's R2: 0.150853674386469",NA,NA,NA,NA
"518","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","season",NA,NA,NA,9.69365397448265e-06,"***"
"519","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","site",NA,NA,NA,0.129874468535984,"ns"
"520","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","(Intercept)",NA,-5.03803508700094,0.304311026807626,1.46011764129485e-61,"***"
"521","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","seasonSeptember",NA,-1.78148004610089,0.40269479752745,9.69365397448265e-06,"***"
"522","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","siteEsteroZacatecas",NA,0.510250303806566,0.336888474015882,0.129874468535984,"ns"
"523","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae|g__Rivularia_PCC-7116","Model","Ferrari's R2: 0.996928147173617",NA,NA,NA,NA
"524","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae|g__Rivularia_PCC-7116","season",NA,NA,NA,0.963839640505052,"ns"
"525","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae|g__Rivularia_PCC-7116","site",NA,NA,NA,4.16013180799362e-16,"***"
"526","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae|g__Rivularia_PCC-7116","(Intercept)",NA,-6.19304088252998,0.531612952238234,2.30728599395202e-31,"***"
"527","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae|g__Rivularia_PCC-7116","seasonSeptember",NA,0.0163161434895314,0.359895228020226,0.963839640505052,"ns"
"528","glmm_beta formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae|g__Rivularia_PCC-7116","siteEsteroZacatecas",NA,3.67917073775485,0.452330690763257,4.16013180799364e-16,"***"
"529","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Tunicatimonas","Model","Ferrari's R2: 0.394323291234821",NA,NA,NA,NA
"530","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Tunicatimonas","season",NA,NA,NA,0.263487529261802,"ns"
"531","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Tunicatimonas","site",NA,NA,NA,0.000112631374847606,"***"
"532","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Tunicatimonas","(Intercept)",NA,-3.80961019090488,0.174814838008389,2.74758463376498e-105,"***"
"533","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Tunicatimonas","seasonSeptember",NA,0.199713715502723,0.178605081512939,0.263487529261802,"ns"
"534","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Tunicatimonas","siteEsteroZacatecas",NA,0.721983970285276,0.186963352159661,0.000112631374847606,"***"
"535","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius","Model","Ferrari's R2: 0.104907296445855",NA,NA,NA,NA
"536","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius","season",NA,NA,NA,6.61590288727957e-11,"***"
"537","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius","site",NA,NA,NA,0.0202141804436605,"*"
"538","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius","(Intercept)",NA,-5.47928336446857,0.407213962829714,2.85648685154694e-41,"***"
"539","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius","seasonSeptember",NA,2.96815235260637,0.454602488863962,6.61590288727955e-11,"***"
"540","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius","siteEsteroZacatecas",NA,-0.679191370147438,0.292458855076635,0.0202141804436605,"*"
"541","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter","Model","Ferrari's R2: 0.0273573519011782",NA,NA,NA,NA
"542","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter","season",NA,NA,NA,0.657475309184149,"ns"
"543","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter","site",NA,NA,NA,0.754872937712531,"ns"
"544","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter","(Intercept)",NA,-3.55432465952067,0.200112029404297,1.39995880093607e-70,"***"
"545","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter","seasonSeptember",NA,-0.0926313901769394,0.20891083602461,0.657475309184149,"ns"
"546","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter","siteEsteroZacatecas",NA,0.0651985646995039,0.208822163662941,0.754872937712531,"ns"
"547","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__Lewinella","Model","Ferrari's R2: 0.117811764773421",NA,NA,NA,NA
"548","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__Lewinella","season",NA,NA,NA,0.221621815493113,"ns"
"549","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__Lewinella","site",NA,NA,NA,0.632858041652752,"ns"
"550","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__Lewinella","(Intercept)",NA,-3.88041583651859,0.254677759688498,2.02206815506813e-52,"***"
"551","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__Lewinella","seasonSeptember",NA,0.374691567213995,0.306564642143215,0.221621815493113,"ns"
"552","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__Lewinella","siteEsteroZacatecas",NA,0.145060723918499,0.303659810077979,0.632858041652752,"ns"
"553","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella","Model","Ferrari's R2: 0.0772297375931294",NA,NA,NA,NA
"554","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella","season",NA,NA,NA,0.0102596165438948,"*"
"555","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella","site",NA,NA,NA,0.931614608576924,"ns"
"556","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella","(Intercept)",NA,-3.14100219136581,0.34337315545504,5.82721775033418e-20,"***"
"557","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella","seasonSeptember",NA,-1.19874364530971,0.466990665418608,0.0102596165438948,"*"
"558","glmm_beta formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella","siteEsteroZacatecas",NA,-0.0378810403632182,0.441434083098735,0.931614608576924,"ns"
"559","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Fulvimarina","Model","Ferrari's R2: 0.790556199852812",NA,NA,NA,NA
"560","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Fulvimarina","season",NA,NA,NA,1.98989255328932e-10,"***"
"561","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Fulvimarina","site",NA,NA,NA,6.56404856139737e-14,"***"
"562","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Fulvimarina","(Intercept)",NA,-4.05756487027215,0.17248223788254,2.28831367299707e-122,"***"
"563","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Fulvimarina","seasonSeptember",NA,1.19101264267827,0.187203768819674,1.98989255328932e-10,"***"
"564","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Fulvimarina","siteEsteroZacatecas",NA,-1.52036647572498,0.202815371305903,6.56404856139739e-14,"***"
"565","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomicrobium","Model","Ferrari's R2: 0.245873296486041",NA,NA,NA,NA
"566","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomicrobium","season",NA,NA,NA,0.169986020825871,"ns"
"567","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomicrobium","site",NA,NA,NA,0.0443872171573068,"*"
"568","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomicrobium","(Intercept)",NA,-3.43881110945919,0.217812711205262,3.76761376280271e-56,"***"
"569","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomicrobium","seasonSeptember",NA,-0.386786379556759,0.281863172211099,0.169986020825871,"ns"
"570","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomicrobium","siteEsteroZacatecas",NA,-0.575095698589254,0.286058110984615,0.0443872171573068,"*"
"571","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae|g__Rubrobacter","Model","Ferrari's R2: 0.50646464264615",NA,NA,NA,NA
"572","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae|g__Rubrobacter","season",NA,NA,NA,0.000270443141381267,"***"
"573","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae|g__Rubrobacter","site",NA,NA,NA,0.423900314947191,"ns"
"574","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae|g__Rubrobacter","(Intercept)",NA,-4.84222986376885,0.386448022425312,5.11023789126291e-36,"***"
"575","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae|g__Rubrobacter","seasonSeptember",NA,1.27070191080224,0.3488944855227,0.000270443141381267,"***"
"576","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae|g__Rubrobacter","siteEsteroZacatecas",NA,0.252867923098047,0.316214180102604,0.423900314947191,"ns"
"577","glmm_beta formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__Rubrivirga","Model","Ferrari's R2: 0.792878618989754",NA,NA,NA,NA
"578","glmm_beta formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__Rubrivirga","season",NA,NA,NA,4.02281181082259e-22,"***"
"579","glmm_beta formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__Rubrivirga","site",NA,NA,NA,0.109339613125418,"ns"
"580","glmm_beta formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__Rubrivirga","(Intercept)",NA,-5.03805683927029,0.176339553249872,1.57633714605338e-179,"***"
"581","glmm_beta formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__Rubrivirga","seasonSeptember",NA,1.75549893009147,0.181530749364511,4.02281181082257e-22,"***"
"582","glmm_beta formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__Rubrivirga","siteEsteroZacatecas",NA,-0.216625190613915,0.135291942360373,0.109339613125418,"ns"
"583","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides","Model","Ferrari's R2: 0.687252531685239",NA,NA,NA,NA
"584","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides","season",NA,NA,NA,6.62484788767575e-07,"***"
"585","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides","site",NA,NA,NA,5.35888788534962e-11,"***"
"586","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides","(Intercept)",NA,-4.63391858474274,0.348803886738419,2.82220520183189e-40,"***"
"587","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides","seasonSeptember",NA,1.8030806994083,0.362643287438681,6.62484788767575e-07,"***"
"588","glmm_beta formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides","siteEsteroZacatecas",NA,-3.08820765633149,0.470719745195619,5.35888788534964e-11,"***"
"589","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Aurantiacibacter","Model","Ferrari's R2: 0.334644178551599",NA,NA,NA,NA
"590","glmm_beta formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Aurantiacibacter","season",NA,NA,NA,0.0328976818269555,"*"
